<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,01/07/20,07:10:00,1.1225300,1.1226600,1.1223500,1.1226100,892
EURUSD,1,01/07/20,07:11:00,1.1225600,1.1226000,1.1222000,1.1224100,1177
EURUSD,1,01/07/20,07:12:00,1.1223800,1.1225000,1.1222000,1.1223900,924
EURUSD,1,01/07/20,07:13:00,1.1223800,1.1224500,1.1221500,1.1223800,823
EURUSD,1,01/07/20,07:14:00,1.1223400,1.1225300,1.1222500,1.1224000,813
EURUSD,1,01/07/20,07:15:00,1.1224500,1.1224500,1.1222000,1.1223100,719
EURUSD,1,01/07/20,07:16:00,1.1223800,1.1224500,1.1222000,1.1223400,1160
EURUSD,1,01/07/20,07:17:00,1.1223500,1.1224500,1.1221500,1.1223600,923
EURUSD,1,01/07/20,07:18:00,1.1223500,1.1224100,1.1221500,1.1222000,534
EURUSD,1,01/07/20,07:19:00,1.1222700,1.1224200,1.1222000,1.1224000,474
EURUSD,1,01/07/20,07:20:00,1.1223800,1.1224500,1.1222000,1.1224300,786
EURUSD,1,01/07/20,07:21:00,1.1224300,1.1225200,1.1222000,1.1223400,1651
EURUSD,1,01/07/20,07:22:00,1.1224500,1.1225100,1.1222000,1.1224800,586
EURUSD,1,01/07/20,07:23:00,1.1224700,1.1225500,1.1223000,1.1224000,610
EURUSD,1,01/07/20,07:24:00,1.1224500,1.1225500,1.1223000,1.1225000,786
EURUSD,1,01/07/20,07:25:00,1.1224500,1.1225500,1.1222000,1.1223900,700
EURUSD,1,01/07/20,07:26:00,1.1224100,1.1224500,1.1222000,1.1223900,746
EURUSD,1,01/07/20,07:27:00,1.1223500,1.1225000,1.1222000,1.1224000,666
EURUSD,1,01/07/20,07:28:00,1.1224300,1.1225000,1.1222000,1.1223800,760
EURUSD,1,01/07/20,07:29:00,1.1224500,1.1225700,1.1223000,1.1225000,876
EURUSD,1,01/07/20,07:30:00,1.1224800,1.1225300,1.1222500,1.1224700,1030
EURUSD,1,01/07/20,07:31:00,1.1225000,1.1226700,1.1223500,1.1225200,933
EURUSD,1,01/07/20,07:32:00,1.1225600,1.1226100,1.1223500,1.1224800,701
EURUSD,1,01/07/20,07:33:00,1.1225600,1.1226000,1.1223500,1.1225300,590
EURUSD,1,01/07/20,07:34:00,1.1225700,1.1226300,1.1224000,1.1225400,793
EURUSD,1,01/07/20,07:35:00,1.1225600,1.1226300,1.1224000,1.1226100,764
EURUSD,1,01/07/20,07:36:00,1.1225900,1.1227000,1.1224000,1.1226000,770
EURUSD,1,01/07/20,07:37:00,1.1226600,1.1227100,1.1223000,1.1224000,1099
EURUSD,1,01/07/20,07:38:00,1.1225500,1.1225700,1.1222500,1.1225100,1008
EURUSD,1,01/07/20,07:39:00,1.1225000,1.1226000,1.1222000,1.1224000,1411
EURUSD,1,01/07/20,07:40:00,1.1223700,1.1226000,1.1222000,1.1223000,1293
EURUSD,1,01/07/20,07:41:00,1.1224200,1.1224500,1.1222000,1.1223600,958
EURUSD,1,01/07/20,07:42:00,1.1223600,1.1224400,1.1222000,1.1223400,794
EURUSD,1,01/07/20,07:43:00,1.1223100,1.1224800,1.1222000,1.1224000,1098
EURUSD,1,01/07/20,07:44:00,1.1224200,1.1224400,1.1221000,1.1222600,1292
EURUSD,1,01/07/20,07:45:00,1.1223700,1.1224200,1.1222000,1.1223900,558
EURUSD,1,01/07/20,07:46:00,1.1223100,1.1224100,1.1221500,1.1223100,714
EURUSD,1,01/07/20,07:47:00,1.1223500,1.1224000,1.1221000,1.1222100,558
EURUSD,1,01/07/20,07:48:00,1.1222000,1.1223100,1.1219500,1.1220700,1152
EURUSD,1,01/07/20,07:49:00,1.1220800,1.1222400,1.1219000,1.1221900,1484
EURUSD,1,01/07/20,07:50:00,1.1222200,1.1222600,1.1219500,1.1221900,1306
EURUSD,1,01/07/20,07:51:00,1.1221000,1.1222900,1.1221000,1.1221600,850
EURUSD,1,01/07/20,07:52:00,1.1222100,1.1223000,1.1219000,1.1221100,784
EURUSD,1,01/07/20,07:53:00,1.1221200,1.1222300,1.1219500,1.1221700,847
EURUSD,1,01/07/20,07:54:00,1.1221200,1.1223000,1.1220000,1.1222100,921
EURUSD,1,01/07/20,07:55:00,1.1222000,1.1222600,1.1219000,1.1220500,905
EURUSD,1,01/07/20,07:56:00,1.1221500,1.1221500,1.1219000,1.1220400,887
EURUSD,1,01/07/20,07:57:00,1.1221100,1.1221100,1.1214000,1.1216400,1602
EURUSD,1,01/07/20,07:58:00,1.1216300,1.1217500,1.1214500,1.1216500,938
EURUSD,1,01/07/20,07:59:00,1.1217300,1.1219000,1.1215500,1.1217300,1681
EURUSD,1,01/07/20,08:00:00,1.1217000,1.1218600,1.1216000,1.1217900,1396
EURUSD,1,01/07/20,08:01:00,1.1217100,1.1218700,1.1215000,1.1218400,1859
EURUSD,1,01/07/20,08:02:00,1.1218400,1.1220200,1.1216000,1.1218700,1738
EURUSD,1,01/07/20,08:03:00,1.1218800,1.1220200,1.1216500,1.1218500,1787
EURUSD,1,01/07/20,08:04:00,1.1219200,1.1220000,1.1217500,1.1219400,681
EURUSD,1,01/07/20,08:05:00,1.1218700,1.1221100,1.1217000,1.1219500,1602
EURUSD,1,01/07/20,08:06:00,1.1221000,1.1221800,1.1218000,1.1221400,1700
EURUSD,1,01/07/20,08:07:00,1.1221500,1.1221500,1.1218000,1.1220400,1014
EURUSD,1,01/07/20,08:08:00,1.1220200,1.1220700,1.1217000,1.1219000,1363
EURUSD,1,01/07/20,08:09:00,1.1218800,1.1219700,1.1217000,1.1218800,808
EURUSD,1,01/07/20,08:10:00,1.1219200,1.1220300,1.1217000,1.1219400,1577
EURUSD,1,01/07/20,08:11:00,1.1218600,1.1219600,1.1216500,1.1218100,1395
EURUSD,1,01/07/20,08:12:00,1.1217700,1.1219300,1.1216500,1.1218600,550
EURUSD,1,01/07/20,08:13:00,1.1217000,1.1219000,1.1215000,1.1215500,660
EURUSD,1,01/07/20,08:14:00,1.1216400,1.1217100,1.1214000,1.1216900,1267
EURUSD,1,01/07/20,08:15:00,1.1217000,1.1218700,1.1215000,1.1217800,1229
EURUSD,1,01/07/20,08:16:00,1.1218300,1.1220300,1.1216000,1.1219200,1759
EURUSD,1,01/07/20,08:17:00,1.1218700,1.1219800,1.1214600,1.1216000,1820
EURUSD,1,01/07/20,08:18:00,1.1216100,1.1217800,1.1215000,1.1217000,1121
EURUSD,1,01/07/20,08:19:00,1.1217400,1.1219600,1.1215000,1.1218500,1257
EURUSD,1,01/07/20,08:20:00,1.1218700,1.1221000,1.1216000,1.1220200,1882
EURUSD,1,01/07/20,08:21:00,1.1220500,1.1221100,1.1218000,1.1220700,1443
EURUSD,1,01/07/20,08:22:00,1.1219900,1.1221800,1.1218000,1.1219200,1005
EURUSD,1,01/07/20,08:23:00,1.1218900,1.1220700,1.1217000,1.1219900,1227
EURUSD,1,01/07/20,08:24:00,1.1220600,1.1221000,1.1218700,1.1219500,865
EURUSD,1,01/07/20,08:25:00,1.1220200,1.1221000,1.1218000,1.1220400,795
EURUSD,1,01/07/20,08:26:00,1.1220300,1.1221900,1.1219000,1.1221200,1295
EURUSD,1,01/07/20,08:27:00,1.1220000,1.1221600,1.1218000,1.1221400,1563
EURUSD,1,01/07/20,08:28:00,1.1221300,1.1221600,1.1218000,1.1219900,1286
EURUSD,1,01/07/20,08:29:00,1.1220700,1.1220700,1.1218000,1.1220000,936
EURUSD,1,01/07/20,08:30:00,1.1220200,1.1221100,1.1218000,1.1220500,926
EURUSD,1,01/07/20,08:31:00,1.1220800,1.1221300,1.1218700,1.1220500,1280
EURUSD,1,01/07/20,08:32:00,1.1220500,1.1221100,1.1219000,1.1220500,750
EURUSD,1,01/07/20,08:33:00,1.1220500,1.1221200,1.1219000,1.1219700,974
EURUSD,1,01/07/20,08:34:00,1.1220400,1.1221700,1.1218000,1.1221000,1029
EURUSD,1,01/07/20,08:35:00,1.1221400,1.1222800,1.1220000,1.1221700,1318
EURUSD,1,01/07/20,08:36:00,1.1221900,1.1223300,1.1220700,1.1222100,1180
EURUSD,1,01/07/20,08:37:00,1.1221700,1.1223000,1.1221000,1.1222200,736
EURUSD,1,01/07/20,08:38:00,1.1222300,1.1223000,1.1220000,1.1221500,717
EURUSD,1,01/07/20,08:39:00,1.1221700,1.1223300,1.1220000,1.1222400,1118
EURUSD,1,01/07/20,08:40:00,1.1222000,1.1223700,1.1221000,1.1223100,949
EURUSD,1,01/07/20,08:41:00,1.1222700,1.1224000,1.1221000,1.1222800,659
EURUSD,1,01/07/20,08:42:00,1.1222400,1.1224000,1.1221000,1.1222100,880
EURUSD,1,01/07/20,08:43:00,1.1221000,1.1223400,1.1220000,1.1222200,863
EURUSD,1,01/07/20,08:44:00,1.1222700,1.1223800,1.1221000,1.1223200,1000
EURUSD,1,01/07/20,08:45:00,1.1222700,1.1223400,1.1220000,1.1222600,604
EURUSD,1,01/07/20,08:46:00,1.1222200,1.1223600,1.1221000,1.1223100,980
EURUSD,1,01/07/20,08:47:00,1.1222700,1.1224500,1.1221200,1.1224300,826
EURUSD,1,01/07/20,08:48:00,1.1223700,1.1224500,1.1221000,1.1223200,1151
EURUSD,1,01/07/20,08:49:00,1.1223000,1.1224200,1.1221000,1.1223800,1066
EURUSD,1,01/07/20,08:50:00,1.1223700,1.1224000,1.1221000,1.1223400,1041
EURUSD,1,01/07/20,08:51:00,1.1223000,1.1224300,1.1222000,1.1224200,761
EURUSD,1,01/07/20,08:52:00,1.1223900,1.1224300,1.1220700,1.1223300,1438
EURUSD,1,01/07/20,08:53:00,1.1223200,1.1224000,1.1221000,1.1222300,1098
EURUSD,1,01/07/20,08:54:00,1.1222900,1.1224400,1.1221700,1.1223900,975
EURUSD,1,01/07/20,08:55:00,1.1223700,1.1225000,1.1222000,1.1223500,1141
EURUSD,1,01/07/20,08:56:00,1.1223300,1.1226300,1.1222000,1.1224000,1370
EURUSD,1,01/07/20,08:57:00,1.1225300,1.1225800,1.1223800,1.1224000,865
EURUSD,1,01/07/20,08:58:00,1.1225200,1.1226000,1.1223000,1.1225000,870
EURUSD,1,01/07/20,08:59:00,1.1225200,1.1225700,1.1223000,1.1225400,1066
EURUSD,1,01/07/20,09:00:00,1.1225600,1.1225600,1.1222000,1.1223800,1534
EURUSD,1,01/07/20,09:01:00,1.1223900,1.1225100,1.1221000,1.1222300,2039
EURUSD,1,01/07/20,09:02:00,1.1221900,1.1222500,1.1219000,1.1220900,1298
EURUSD,1,01/07/20,09:03:00,1.1221900,1.1222500,1.1219000,1.1220800,2372
EURUSD,1,01/07/20,09:04:00,1.1221500,1.1222500,1.1220000,1.1221100,2023
EURUSD,1,01/07/20,09:05:00,1.1222000,1.1222400,1.1218300,1.1221100,1471
EURUSD,1,01/07/20,09:06:00,1.1220900,1.1222400,1.1219000,1.1220600,1074
EURUSD,1,01/07/20,09:07:00,1.1220800,1.1222300,1.1218000,1.1220500,1313
EURUSD,1,01/07/20,09:08:00,1.1221200,1.1223600,1.1219800,1.1222100,1538
EURUSD,1,01/07/20,09:09:00,1.1221800,1.1222600,1.1219800,1.1222000,1532
EURUSD,1,01/07/20,09:10:00,1.1221900,1.1222400,1.1219000,1.1220800,1331
EURUSD,1,01/07/20,09:11:00,1.1222100,1.1223600,1.1220000,1.1221800,2010
EURUSD,1,01/07/20,09:12:00,1.1222800,1.1223800,1.1221000,1.1222000,1102
EURUSD,1,01/07/20,09:13:00,1.1223100,1.1223300,1.1220800,1.1222800,726
EURUSD,1,01/07/20,09:14:00,1.1222000,1.1224300,1.1221000,1.1223600,1626
EURUSD,1,01/07/20,09:15:00,1.1222800,1.1225200,1.1222000,1.1224600,1615
EURUSD,1,01/07/20,09:16:00,1.1225200,1.1226000,1.1223000,1.1224800,1455
EURUSD,1,01/07/20,09:17:00,1.1225900,1.1226500,1.1223000,1.1224000,1316
EURUSD,1,01/07/20,09:18:00,1.1224800,1.1225000,1.1221000,1.1224300,1646
EURUSD,1,01/07/20,09:19:00,1.1224300,1.1224900,1.1222000,1.1223500,1076
EURUSD,1,01/07/20,09:20:00,1.1223100,1.1225000,1.1222000,1.1223900,1336
EURUSD,1,01/07/20,09:21:00,1.1224100,1.1225100,1.1222000,1.1224200,1101
EURUSD,1,01/07/20,09:22:00,1.1223900,1.1225300,1.1221800,1.1223200,1403
EURUSD,1,01/07/20,09:23:00,1.1223200,1.1224700,1.1222000,1.1224000,752
EURUSD,1,01/07/20,09:24:00,1.1224400,1.1224800,1.1222800,1.1223600,438
EURUSD,1,01/07/20,09:25:00,1.1224200,1.1225800,1.1222000,1.1225500,1031
EURUSD,1,01/07/20,09:26:00,1.1225700,1.1226000,1.1222300,1.1224200,1013
EURUSD,1,01/07/20,09:27:00,1.1224500,1.1224500,1.1221800,1.1223000,1199
EURUSD,1,01/07/20,09:28:00,1.1223700,1.1224300,1.1221000,1.1223500,1641
EURUSD,1,01/07/20,09:29:00,1.1223000,1.1225700,1.1221800,1.1223800,1761
EURUSD,1,01/07/20,09:30:00,1.1225700,1.1227300,1.1224000,1.1226400,1576
EURUSD,1,01/07/20,09:31:00,1.1226100,1.1227700,1.1224300,1.1226700,2313
EURUSD,1,01/07/20,09:32:00,1.1225900,1.1228600,1.1225000,1.1227800,1516
EURUSD,1,01/07/20,09:33:00,1.1227700,1.1228000,1.1224000,1.1224600,1380
EURUSD,1,01/07/20,09:34:00,1.1224900,1.1227100,1.1223800,1.1226800,1256
EURUSD,1,01/07/20,09:35:00,1.1226900,1.1227800,1.1225000,1.1226900,2067
EURUSD,1,01/07/20,09:36:00,1.1226100,1.1228500,1.1224000,1.1228400,1722
EURUSD,1,01/07/20,09:37:00,1.1227500,1.1228500,1.1225000,1.1226400,1442
EURUSD,1,01/07/20,09:38:00,1.1226300,1.1227700,1.1223800,1.1226200,1538
EURUSD,1,01/07/20,09:39:00,1.1225400,1.1227500,1.1225000,1.1225900,1204
EURUSD,1,01/07/20,09:40:00,1.1226800,1.1229100,1.1225300,1.1227000,1755
EURUSD,1,01/07/20,09:41:00,1.1228000,1.1229500,1.1225900,1.1229300,1563
EURUSD,1,01/07/20,09:42:00,1.1229100,1.1231400,1.1227000,1.1230700,1585
EURUSD,1,01/07/20,09:43:00,1.1230000,1.1231000,1.1226900,1.1227800,1516
EURUSD,1,01/07/20,09:44:00,1.1228600,1.1231100,1.1226900,1.1230700,1678
EURUSD,1,01/07/20,09:45:00,1.1231000,1.1231900,1.1228900,1.1231900,1698
EURUSD,1,01/07/20,09:46:00,1.1231500,1.1232400,1.1229000,1.1230800,1845
EURUSD,1,01/07/20,09:47:00,1.1230500,1.1231900,1.1229000,1.1230000,927
EURUSD,1,01/07/20,09:48:00,1.1230400,1.1231000,1.1227900,1.1228900,1286
EURUSD,1,01/07/20,09:49:00,1.1229000,1.1231400,1.1228900,1.1230000,722
EURUSD,1,01/07/20,09:50:00,1.1230900,1.1231500,1.1229400,1.1231000,601
EURUSD,1,01/07/20,09:51:00,1.1231300,1.1231600,1.1228000,1.1229400,1379
EURUSD,1,01/07/20,09:52:00,1.1230600,1.1232300,1.1229000,1.1231700,1286
EURUSD,1,01/07/20,09:53:00,1.1231000,1.1232300,1.1228900,1.1230600,1447
EURUSD,1,01/07/20,09:54:00,1.1229400,1.1232100,1.1228900,1.1231700,1097
EURUSD,1,01/07/20,09:55:00,1.1230900,1.1231900,1.1228900,1.1230800,1102
EURUSD,1,01/07/20,09:56:00,1.1230900,1.1232100,1.1228900,1.1230900,1206
EURUSD,1,01/07/20,09:57:00,1.1231300,1.1233000,1.1230000,1.1232500,784
EURUSD,1,01/07/20,09:58:00,1.1232400,1.1233100,1.1229900,1.1230900,1306
EURUSD,1,01/07/20,09:59:00,1.1232000,1.1234400,1.1230000,1.1232900,1625
EURUSD,1,01/07/20,10:00:00,1.1233000,1.1234000,1.1231000,1.1232400,1444
EURUSD,1,01/07/20,10:01:00,1.1233400,1.1233500,1.1227900,1.1229100,3023
EURUSD,1,01/07/20,10:02:00,1.1229600,1.1230000,1.1226900,1.1228500,1785
EURUSD,1,01/07/20,10:03:00,1.1229100,1.1229900,1.1227000,1.1228700,1693
EURUSD,1,01/07/20,10:04:00,1.1228400,1.1229400,1.1226000,1.1227900,1668
EURUSD,1,01/07/20,10:05:00,1.1227700,1.1228200,1.1225000,1.1227000,915
EURUSD,1,01/07/20,10:06:00,1.1226400,1.1228400,1.1225000,1.1227700,912
EURUSD,1,01/07/20,10:07:00,1.1227800,1.1228400,1.1225900,1.1227700,1278
EURUSD,1,01/07/20,10:08:00,1.1227500,1.1228200,1.1225000,1.1226000,1086
EURUSD,1,01/07/20,10:09:00,1.1227200,1.1228100,1.1224000,1.1227200,1530
EURUSD,1,01/07/20,10:10:00,1.1227300,1.1228400,1.1225000,1.1228100,1019
EURUSD,1,01/07/20,10:11:00,1.1228300,1.1229400,1.1226800,1.1229200,1064
EURUSD,1,01/07/20,10:12:00,1.1229200,1.1229400,1.1226000,1.1227700,1079
EURUSD,1,01/07/20,10:13:00,1.1227400,1.1230900,1.1226000,1.1230000,1593
EURUSD,1,01/07/20,10:14:00,1.1230700,1.1232300,1.1228800,1.1230600,1532
EURUSD,1,01/07/20,10:15:00,1.1230400,1.1231200,1.1228800,1.1229300,1388
EURUSD,1,01/07/20,10:16:00,1.1230500,1.1232100,1.1228800,1.1231000,2265
EURUSD,1,01/07/20,10:17:00,1.1231200,1.1231400,1.1228000,1.1229000,1683
EURUSD,1,01/07/20,10:18:00,1.1228800,1.1231200,1.1224000,1.1226100,2349
EURUSD,1,01/07/20,10:19:00,1.1225600,1.1227200,1.1223000,1.1224600,2558
EURUSD,1,01/07/20,10:20:00,1.1224100,1.1226900,1.1223000,1.1224700,2434
EURUSD,1,01/07/20,10:21:00,1.1224700,1.1227100,1.1223000,1.1226100,1715
EURUSD,1,01/07/20,10:22:00,1.1226100,1.1227000,1.1223300,1.1225400,1736
EURUSD,1,01/07/20,10:23:00,1.1225600,1.1225900,1.1222000,1.1223600,1768
EURUSD,1,01/07/20,10:24:00,1.1223300,1.1223900,1.1221000,1.1222700,818
EURUSD,1,01/07/20,10:25:00,1.1223100,1.1224400,1.1221300,1.1223800,702
EURUSD,1,01/07/20,10:26:00,1.1224000,1.1224500,1.1221800,1.1223500,957
EURUSD,1,01/07/20,10:27:00,1.1223300,1.1225000,1.1222000,1.1223900,1002
EURUSD,1,01/07/20,10:28:00,1.1223300,1.1224300,1.1221000,1.1224100,1081
EURUSD,1,01/07/20,10:29:00,1.1224100,1.1224400,1.1222000,1.1223300,503
EURUSD,1,01/07/20,10:30:00,1.1224100,1.1225000,1.1222000,1.1224700,908
EURUSD,1,01/07/20,10:31:00,1.1224000,1.1226000,1.1223000,1.1224000,1093
EURUSD,1,01/07/20,10:32:00,1.1223900,1.1225000,1.1221800,1.1222700,1038
EURUSD,1,01/07/20,10:33:00,1.1223300,1.1226000,1.1222000,1.1224900,1363
EURUSD,1,01/07/20,10:34:00,1.1224300,1.1227400,1.1224000,1.1227200,2166
EURUSD,1,01/07/20,10:35:00,1.1226900,1.1228900,1.1225000,1.1228400,2140
EURUSD,1,01/07/20,10:36:00,1.1228300,1.1229500,1.1225800,1.1227500,1933
EURUSD,1,01/07/20,10:37:00,1.1228300,1.1229800,1.1226800,1.1229100,1389
EURUSD,1,01/07/20,10:38:00,1.1228000,1.1229700,1.1226000,1.1228600,1670
EURUSD,1,01/07/20,10:39:00,1.1228900,1.1231300,1.1227000,1.1230600,1920
EURUSD,1,01/07/20,10:40:00,1.1230300,1.1230800,1.1226000,1.1227300,1976
EURUSD,1,01/07/20,10:41:00,1.1227900,1.1228900,1.1226000,1.1228000,1067
EURUSD,1,01/07/20,10:42:00,1.1228900,1.1229900,1.1227000,1.1228800,736
EURUSD,1,01/07/20,10:43:00,1.1229600,1.1230300,1.1226000,1.1228100,1529
EURUSD,1,01/07/20,10:44:00,1.1227900,1.1228300,1.1225000,1.1226700,1274
EURUSD,1,01/07/20,10:45:00,1.1226700,1.1228100,1.1225000,1.1227600,1387
EURUSD,1,01/07/20,10:46:00,1.1227600,1.1227900,1.1224000,1.1226000,1776
EURUSD,1,01/07/20,10:47:00,1.1225000,1.1228500,1.1224300,1.1227600,1323
EURUSD,1,01/07/20,10:48:00,1.1227900,1.1229500,1.1225800,1.1229300,1799
EURUSD,1,01/07/20,10:49:00,1.1228300,1.1230000,1.1227000,1.1229100,806
EURUSD,1,01/07/20,10:50:00,1.1228300,1.1229700,1.1224800,1.1227400,1755
EURUSD,1,01/07/20,10:51:00,1.1227900,1.1229300,1.1225800,1.1228400,1951
EURUSD,1,01/07/20,10:52:00,1.1228400,1.1228900,1.1226000,1.1228000,879
EURUSD,1,01/07/20,10:53:00,1.1228200,1.1229000,1.1225000,1.1226000,1192
EURUSD,1,01/07/20,10:54:00,1.1226900,1.1228500,1.1225000,1.1228200,860
EURUSD,1,01/07/20,10:55:00,1.1228000,1.1230800,1.1225800,1.1229900,1537
EURUSD,1,01/07/20,10:56:00,1.1229500,1.1231400,1.1227300,1.1230200,1636
EURUSD,1,01/07/20,10:57:00,1.1230800,1.1232000,1.1228800,1.1231400,1778
EURUSD,1,01/07/20,10:58:00,1.1231500,1.1233000,1.1229000,1.1231800,1400
EURUSD,1,01/07/20,10:59:00,1.1231700,1.1232400,1.1229000,1.1231000,1374
EURUSD,1,01/07/20,11:00:00,1.1231400,1.1232700,1.1229000,1.1230500,2169
EURUSD,1,01/07/20,11:01:00,1.1231500,1.1231800,1.1227000,1.1229800,2430
EURUSD,1,01/07/20,11:02:00,1.1229800,1.1232400,1.1229000,1.1231100,1131
EURUSD,1,01/07/20,11:03:00,1.1229800,1.1234800,1.1228000,1.1233800,3074
EURUSD,1,01/07/20,11:04:00,1.1234300,1.1234800,1.1232000,1.1232800,1625
EURUSD,1,01/07/20,11:05:00,1.1234200,1.1235200,1.1232000,1.1234100,1642
EURUSD,1,01/07/20,11:06:00,1.1234200,1.1235900,1.1232800,1.1235400,1391
EURUSD,1,01/07/20,11:07:00,1.1235400,1.1238700,1.1234000,1.1235300,2107
EURUSD,1,01/07/20,11:08:00,1.1236300,1.1237500,1.1234300,1.1236300,1422
EURUSD,1,01/07/20,11:09:00,1.1236900,1.1237500,1.1234800,1.1237100,1285
EURUSD,1,01/07/20,11:10:00,1.1235800,1.1238000,1.1235000,1.1236000,886
EURUSD,1,01/07/20,11:11:00,1.1237700,1.1239000,1.1236000,1.1237700,1826
EURUSD,1,01/07/20,11:12:00,1.1238500,1.1239700,1.1236800,1.1239600,1812
EURUSD,1,01/07/20,11:13:00,1.1239400,1.1241700,1.1237800,1.1241400,1851
EURUSD,1,01/07/20,11:14:00,1.1240300,1.1244000,1.1239000,1.1242000,2583
EURUSD,1,01/07/20,11:15:00,1.1243500,1.1244800,1.1240000,1.1240800,2494
EURUSD,1,01/07/20,11:16:00,1.1241600,1.1242700,1.1239000,1.1241700,2091
EURUSD,1,01/07/20,11:17:00,1.1241900,1.1243800,1.1238000,1.1243700,2471
EURUSD,1,01/07/20,11:18:00,1.1242800,1.1244300,1.1241000,1.1241000,1641
EURUSD,1,01/07/20,11:19:00,1.1242400,1.1243700,1.1238000,1.1240000,1364
EURUSD,1,01/07/20,11:20:00,1.1240000,1.1240700,1.1236800,1.1238500,2272
EURUSD,1,01/07/20,11:21:00,1.1238600,1.1239500,1.1236000,1.1238000,1744
EURUSD,1,01/07/20,11:22:00,1.1237800,1.1239800,1.1236800,1.1238700,1315
EURUSD,1,01/07/20,11:23:00,1.1239300,1.1241700,1.1237000,1.1240900,1465
EURUSD,1,01/07/20,11:24:00,1.1240000,1.1243400,1.1239800,1.1242900,1175
EURUSD,1,01/07/20,11:25:00,1.1241300,1.1244200,1.1241000,1.1243500,2101
EURUSD,1,01/07/20,11:26:00,1.1242900,1.1243900,1.1240000,1.1240800,1743
EURUSD,1,01/07/20,11:27:00,1.1241900,1.1243300,1.1239000,1.1241900,1137
EURUSD,1,01/07/20,11:28:00,1.1241800,1.1242100,1.1238000,1.1240300,933
EURUSD,1,01/07/20,11:29:00,1.1241200,1.1241500,1.1238000,1.1240300,1165
EURUSD,1,01/07/20,11:30:00,1.1240100,1.1241400,1.1238000,1.1240400,1167
EURUSD,1,01/07/20,11:31:00,1.1241500,1.1243100,1.1239800,1.1241400,1132
EURUSD,1,01/07/20,11:32:00,1.1241600,1.1242000,1.1237000,1.1239300,1186
EURUSD,1,01/07/20,11:33:00,1.1239800,1.1241100,1.1237800,1.1240100,1433
EURUSD,1,01/07/20,11:34:00,1.1239000,1.1240400,1.1236800,1.1237300,1390
EURUSD,1,01/07/20,11:35:00,1.1237300,1.1239000,1.1236000,1.1238800,1234
EURUSD,1,01/07/20,11:36:00,1.1238700,1.1239100,1.1235800,1.1237800,1660
EURUSD,1,01/07/20,11:37:00,1.1238000,1.1239700,1.1235000,1.1236000,1735
EURUSD,1,01/07/20,11:38:00,1.1236700,1.1237600,1.1234000,1.1235000,1496
EURUSD,1,01/07/20,11:39:00,1.1235600,1.1236000,1.1231000,1.1233900,1949
EURUSD,1,01/07/20,11:40:00,1.1233700,1.1234100,1.1231000,1.1233400,1340
EURUSD,1,01/07/20,11:41:00,1.1233400,1.1236600,1.1231000,1.1236000,2361
EURUSD,1,01/07/20,11:42:00,1.1236100,1.1238700,1.1234600,1.1238400,2611
EURUSD,1,01/07/20,11:43:00,1.1238300,1.1238700,1.1234000,1.1236500,2175
EURUSD,1,01/07/20,11:44:00,1.1236700,1.1236800,1.1231000,1.1233100,1892
EURUSD,1,01/07/20,11:45:00,1.1233200,1.1234700,1.1232000,1.1233100,1548
EURUSD,1,01/07/20,11:46:00,1.1233800,1.1234200,1.1231000,1.1232600,1275
EURUSD,1,01/07/20,11:47:00,1.1233600,1.1234100,1.1231000,1.1231000,996
EURUSD,1,01/07/20,11:48:00,1.1231500,1.1232600,1.1230000,1.1231800,1429
EURUSD,1,01/07/20,11:49:00,1.1231800,1.1232100,1.1228000,1.1229300,2074
EURUSD,1,01/07/20,11:50:00,1.1229100,1.1231600,1.1228000,1.1230100,1673
EURUSD,1,01/07/20,11:51:00,1.1230800,1.1231600,1.1228000,1.1231600,1386
EURUSD,1,01/07/20,11:52:00,1.1230600,1.1233300,1.1229600,1.1232000,1662
EURUSD,1,01/07/20,11:53:00,1.1232600,1.1232600,1.1229000,1.1232100,1378
EURUSD,1,01/07/20,11:54:00,1.1231100,1.1233200,1.1230000,1.1231700,1536
EURUSD,1,01/07/20,11:55:00,1.1231500,1.1232700,1.1229000,1.1232100,1520
EURUSD,1,01/07/20,11:56:00,1.1231300,1.1233600,1.1230000,1.1232200,1455
EURUSD,1,01/07/20,11:57:00,1.1231900,1.1233000,1.1230000,1.1232000,1424
EURUSD,1,01/07/20,11:58:00,1.1232700,1.1233500,1.1230000,1.1232800,1831
EURUSD,1,01/07/20,11:59:00,1.1231600,1.1232800,1.1228600,1.1230100,2171
EURUSD,1,01/07/20,12:00:00,1.1230600,1.1232000,1.1228000,1.1231100,2325
EURUSD,1,01/07/20,12:01:00,1.1231000,1.1233400,1.1229000,1.1233000,2539
EURUSD,1,01/07/20,12:02:00,1.1232600,1.1233600,1.1230000,1.1231400,1759
EURUSD,1,01/07/20,12:03:00,1.1232200,1.1233300,1.1230000,1.1232000,1480
EURUSD,1,01/07/20,12:04:00,1.1232600,1.1233000,1.1230000,1.1231500,957
EURUSD,1,01/07/20,12:05:00,1.1231300,1.1232000,1.1229000,1.1231600,831
EURUSD,1,01/07/20,12:06:00,1.1231100,1.1232300,1.1229000,1.1231100,1069
EURUSD,1,01/07/20,12:07:00,1.1231000,1.1232200,1.1229000,1.1231600,935
